sn1;sn2;nbcar;unemp;ageyngst;hhtype;sn3;sn4;dyear;ddayofwk;working_day;dml1_0;dml1_1;dml1_2;dml1_3;dml1_4;dml1_5;dml1_6;dml1_7;dml1_8;dml1_9a;dml1_9b;dml2_01;a_alone;a_wch9;a_wothh;a_wothp;a_asleep;a_noans;a_totwth;dage;dsex;dethnic;pop_den;numadult;numchild;child;num0_2;num3_4;num5_9;econact;hrs_unpd;hrs_job1;hrs_job2;hrs_tot;nssecb;nssecb_8;nssecb_5;nssecb_3;wtdry_ug;car;health;hiqual4;region;hnumb;selfemp;public;cadre;parttime;shiftwork;flexitime;nethinc;indlabinc
14;551;0;6,7;2;2;1;2;2000;7;1;490;0;0;560;0;70;0;0;170;0;150;330;0;1110;0;0;330;0;1440;41;2;0;949,66;2;3;1;0;1;2;1;;21;;21;10;5;4;3;;4;2;12;8;5;0;1;1;1;0;0;241,6158447;89,75
14;584;1;6,7;6;3;1;2;2000;1;5;630;0;0;250;0;30;0;40;480;10;0;520;0;0;780;0;520;140;1440;64;1;0;949,66;2;0;0;0;0;0;3;;;;;14,1;8;6;4;2,009497905;1;3;12;8;2;0;0;0;0;0;0;318,5267029;0
14;584;1;6,7;6;3;2;2;2000;1;1;610;0;0;480;0;60;0;50;170;70;0;490;0;0;950;0;490;0;1440;56;2;0;949,66;2;0;0;0;0;0;1;;24;;24;12,1;6;5;3;1,830252117;2;2;12;8;2;0;0;0;1;0;0;318,5267029;34,43125153
15;621;0;12,5;6;1;1;1;2000;7;0;550;520;0;0;0;0;0;0;270;100;0;510;100;0;0;300;1030;10;1440;37;1;0;;1;0;0;0;0;0;1;;100;;100;13,2;7;5;3;1,097204222;4;1;7;7;1;0;0;0;0;0;0;279,1463318;264
15;621;0;12,5;6;1;1;2;2000;2;0;500;570;0;0;0;0;0;150;130;90;0;460;330;0;0;80;1030;0;1440;37;1;0;;1;0;0;0;0;0;1;;100;;100;13,2;7;5;3;2,783637174;4;1;7;7;1;0;0;0;0;0;0;279,1463318;264
15;654;0;12,5;6;1;1;1;2000;7;5;830;0;90;10;0;70;0;250;40;150;0;580;370;0;0;400;670;0;1440;35;1;0;;1;0;0;0;0;0;3;;;;;15;9;7;5;1,264144201;2;3;2;7;1;1;0;0;0;0;0;15,14632607;0
15;654;0;12,5;6;1;1;2;2000;3;5;630;0;440;30;0;40;0;150;40;110;0;460;330;0;0;160;900;50;1440;35;1;0;;1;0;0;0;0;0;3;;;;;15;9;7;5;3,046811192;2;3;2;7;1;1;0;0;0;0;0;15,14632607;0
15;665;1;12,5;6;1;1;1;2000;5;2;540;0;0;210;120;50;0;130;290;80;20;420;880;0;0;130;420;10;1440;53;2;0;;1;0;0;0;0;0;1;;33;;33;4,1;2;1;1;1,633694448;1;2;2;7;1;0;1;0;0;0;0;263,2268982;277,136261
15;665;1;12,5;6;1;1;2;2000;7;1;670;0;0;180;0;370;0;0;120;100;0;510;0;0;0;930;510;0;1440;53;2;0;;1;0;0;0;0;0;1;;33;;33;4,1;2;1;1;0,683055217;1;2;2;7;1;0;1;0;0;0;0;263,2268982;277,136261
15;745;0;12,5;3;2;1;1;2000;6;5;690;0;0;140;0;280;0;0;270;50;10;590;0;340;850;0;590;0;1920;52;1;0;;2;2;1;0;0;1;3;;;;;13,2;7;5;3;0,59043201;4;4;12;7;4;0;0;0;0;0;0;216,4975891;0
15;789;1;12,5;6;8;1;2;2000;6;1;600;0;0;240;0;290;0;30;160;120;0;410;60;0;250;630;410;250;1600;33;2;0;;3;0;0;0;0;0;1;;45;;45;2;1,1;1;1;0,717757319;1;2;1;7;3;0;0;1;0;0;0;355,6056519;369,5150146
16;64;2;4,9;4;2;1;1;2000;5;1;580;10;0;280;60;50;0;0;260;190;10;390;0;0;1010;120;400;0;2100;39;1;0;;3;1;1;0;0;0;1;;55;;55;5;2;1;1;2,093854065;1;2;4;7;4;0;0;1;0;1;0;736,5968628;650
16;64;2;4,9;4;2;2;1;2000;5;1;730;0;0;260;60;20;0;0;220;150;0;480;10;20;940;100;480;0;2080;36;2;0;;3;1;1;0;0;0;1;;7;;7;10;5;4;3;1,960443275;1;1;3;7;4;0;0;1;1;1;0;736,5968628;65
16;75;2;4,9;4;2;1;1;2000;3;0;470;600;0;30;0;40;0;0;210;90;0;350;100;0;160;30;950;230;1530;43;1;0;;2;2;1;0;0;0;1;;60;;60;8,1;4;3;2;2,413404548;1;1;12;7;4;1;0;0;0;0;0;483,1099548;369,5150146
16;75;2;4,9;4;2;1;2;2000;6;0;570;0;0;180;0;330;0;0;270;80;10;460;170;0;800;280;460;10;2520;43;1;0;;2;2;1;0;0;0;1;;60;;60;8,1;4;3;2;0,988667804;1;1;12;7;4;1;0;0;0;0;0;483,1099548;369,5150146
16;75;2;4,9;4;2;2;1;2000;3;0;570;370;0;230;0;50;0;0;60;100;60;440;190;0;270;30;810;130;1690;42;2;0;;2;2;1;0;0;0;1;;20;;20;12,6;6;5;3;2,159194663;1;1;4;7;4;0;1;0;1;0;0;483,1099548;92,37875366
16;86;1;4,9;6;3;1;1;2000;4;5;660;0;0;400;0;60;0;0;300;20;0;540;620;0;190;90;540;0;1440;70;1;0;;3;0;0;0;0;0;3;;;;;3,1;1,2;1;1;3,351585827;1;2;1;7;3;0;0;1;0;0;0;1299,995239;0
16;100;2;4,9;6;3;1;1;2000;6;1;690;0;0;390;120;50;0;0;100;90;0;570;280;0;350;230;570;10;1440;48;2;0;;2;0;0;0;0;0;1;;53;;53;6;2;1;1;0,91241523;1;3;12;7;2;0;1;1;0;0;1;395,981781;335,7967529
16;100;2;4,9;6;3;1;2;2000;1;0;590;490;0;80;20;10;0;0;50;200;0;490;160;0;250;50;980;0;1440;48;2;0;;2;0;0;0;0;0;1;;53;;53;6;2;1;1;2,283587634;1;3;12;7;2;0;1;1;0;0;1;395,981781;335,7967529
16;100;2;4,9;6;3;2;1;2000;6;5;610;0;10;310;0;30;0;10;390;80;0;410;280;0;390;350;420;0;1440;50;1;4;;2;0;0;0;0;0;2;;;;;3,2;1,2;1;1;0,952567413;1;2;4;7;2;0;0;0;0;0;0;395,981781;0
16;100;2;4,9;6;3;2;2;2000;1;5;720;130;0;160;0;40;0;50;110;230;0;550;340;0;420;0;680;0;1440;50;1;4;;2;0;0;0;0;0;2;;;;;3,2;1,2;1;1;2,383983811;1;2;4;7;2;0;0;0;0;0;0;395,981781;0
16;122;2;4,9;3;2;1;2;2000;2;0;630;0;0;410;10;130;0;0;120;140;0;480;70;370;190;610;480;0;1720;28;2;0;;2;2;1;0;0;2;1;;44;5;49;9,1;4;3;2;2,305636126;1;2;4;7;4;1;0;0;0;0;0;1183,338867;161,6628113
16;122;2;4,9;3;2;2;1;2000;7;1;670;0;0;450;0;60;0;0;230;30;0;560;260;450;450;250;560;10;1980;33;1;0;;2;2;1;0;0;2;1;;;;;2;1,1;1;1;0,992059889;1;3;12;7;4;0;1;1;0;0;0;1183,338867;1006,25
16;122;2;4,9;3;2;2;2;2000;2;0;560;540;0;90;0;10;0;0;60;180;0;480;230;70;50;140;1020;0;1510;33;1;0;;2;2;1;0;0;2;1;;;;;2;1,1;1;1;2,514954243;1;3;12;7;4;0;1;1;0;0;0;1183,338867;1006,25
16;155;2;4,9;6;3;1;1;2000;7;1;700;0;0;200;0;220;0;20;140;90;70;590;0;0;850;70;590;0;1510;31;2;0;;2;0;0;0;0;0;1;;40;;40;4,1;2;1;1;1,209628935;1;2;2;7;2;0;0;0;0;0;0;621,4797363;254,0415649
16;155;2;4,9;6;3;1;2;2000;3;0;650;460;0;20;0;0;0;0;150;160;0;490;160;0;290;0;950;40;1440;31;2;0;;2;0;0;0;0;0;1;;40;;40;4,1;2;1;1;2,908730356;1;2;2;7;2;0;0;0;0;0;0;621,4797363;254,0415649
16;155;2;4,9;6;3;2;1;2000;7;1;750;0;0;40;0;200;0;60;290;100;0;570;0;0;870;70;570;0;1510;28;1;0;;2;0;0;0;0;0;1;;51;;51;5;2;1;1;1,313596965;1;2;1;7;2;0;0;1;0;0;0;621,4797363;387,2979126
16;155;2;4,9;6;3;2;2;2000;3;0;530;570;0;100;0;0;0;0;150;90;0;450;0;0;330;0;1020;90;1440;28;1;0;;2;0;0;0;0;0;1;;51;;51;5;2;1;1;3,167706801;1;2;1;7;2;0;0;1;0;0;0;621,4797363;387,2979126
16;166;2;4,9;3;4;1;1;2000;5;0;690;420;0;90;0;0;0;0;120;110;10;550;170;220;0;0;970;80;1440;30;2;0;;1;1;1;0;0;1;1;;35;;35;7,2;3;2;2;1,943354142;1;2;4;7;2;0;0;0;0;0;0;286,379425;199,7690582
16;166;2;4,9;3;4;1;2;2000;7;1;640;0;0;390;0;0;0;0;300;90;20;590;220;580;0;0;590;50;1440;30;2;0;;1;1;1;0;0;1;1;;35;;35;7,2;3;2;2;0,813916295;1;2;4;7;2;0;0;0;0;0;0;286,379425;199,7690582
16;177;1;4,9;6;1;1;1;2000;3;0;640;410;170;0;0;0;0;0;60;160;0;510;150;0;0;200;1090;0;1440;37;2;0;;1;0;0;0;0;0;1;;47;5;52;4,1;2;1;1;2,768143626;1;2;2;7;1;0;1;1;0;0;0;378,7003479;392,6097107
16;177;1;4,9;6;1;1;2;2000;6;1;630;0;0;40;0;600;0;0;40;130;0;510;90;0;0;840;510;0;1440;37;2;0;;1;0;0;0;0;0;1;;47;5;52;4,1;2;1;1;1,136172063;1;2;2;7;1;0;1;1;0;0;0;378,7003479;392,6097107
16;188;2;4,9;4;2;1;1;2000;4;0;540;480;0;270;0;0;0;0;70;80;0;500;30;80;340;0;980;10;1780;33;2;0;;2;3;1;0;0;0;1;;64;;64;8,1;4;3;2;1,743690806;1;3;4;7;5;1;1;0;0;0;0;1149,073364;415,7043762
16;188;2;4,9;4;2;2;2;2000;6;0;510;750;0;0;0;0;0;0;70;100;10;410;100;0;180;0;1160;0;1440;42;1;0;;2;3;1;0;0;0;1;;68;;68;9,1;4;3;2;0,800141517;1;2;4;7;5;1;0;0;0;0;0;1149,073364;696,3936768
17;338;2;8,2;6;3;1;1;2000;7;5;560;0;0;520;0;10;0;0;310;40;0;480;0;0;780;0;480;180;1440;51;1;0;2892,01;2;0;0;0;0;0;3;;;;;10;5;4;3;0,588379042;1;3;3;8;2;0;1;1;0;0;0;1513,992188;0
17;338;2;8,2;6;3;1;2;2000;2;5;620;350;0;70;0;10;0;0;340;50;0;510;170;0;410;0;860;0;1440;51;1;0;2892,01;2;0;0;0;0;0;3;;;;;10;5;4;3;1,494889548;1;3;3;8;2;0;1;1;0;0;0;1513,992188;0
17;338;2;8,2;6;3;2;1;2000;7;1;780;0;0;410;0;60;0;0;170;20;0;640;0;0;0;660;640;140;1440;50;2;0;2892,01;2;0;0;0;0;0;1;;58;;58;6;2;1;1;0,546228338;1;2;4;8;2;0;0;1;0;0;0;1513,992188;1500
17;338;2;8,2;6;3;2;2;2000;2;0;610;490;0;90;0;10;0;30;170;40;0;530;120;0;270;0;1020;30;1440;50;2;0;2892,01;2;0;0;0;0;0;1;;58;;58;6;2;1;1;1,388844926;1;2;4;8;2;0;0;1;0;0;0;1513,992188;1500
17;407;1;8,2;1;2;1;1;2001;7;0;590;390;0;140;0;40;0;0;150;130;0;360;70;540;240;330;750;50;1980;40;1;0;2892,01;2;3;1;1;1;1;1;;66;;66;5;2;1;1;0,881799595;1;3;3;8;5;0;0;1;0;0;0;450,9108582;288,6835938
17;407;1;8,2;1;2;1;2;2001;1;0;500;630;0;20;0;0;0;0;180;110;0;400;110;270;0;290;1030;0;1700;40;1;0;2892,01;2;3;1;1;1;1;1;;66;;66;5;2;1;1;2,184323294;1;3;3;8;5;0;0;1;0;0;0;450,9108582;288,6835938
17;407;1;8,2;1;2;2;1;2001;7;1;710;0;0;270;0;50;0;180;160;50;20;620;0;510;240;280;620;0;1650;32;2;0;2892,01;2;3;1;1;1;1;1;;20;;20;7,1;3;2;2;0,815230797;1;3;2;8;5;0;0;0;1;0;0;450,9108582;96,99768829
18;475;2;3,2;3;2;1;1;2001;5;0;570;260;0;230;0;120;0;10;50;120;80;490;0;0;60;0;750;630;1440;35;2;0;739,09;2;2;1;0;0;1;1;;16;;16;5;2;1;1;1,881790008;1;1;12;8;4;0;0;1;1;0;1;470,7104797;100
18;544;2;3,2;6;3;1;1;2001;4;5;600;0;0;600;0;20;0;0;220;0;0;390;60;0;460;0;390;530;1440;49;2;0;739,09;3;0;0;0;0;0;3;;;;;12,1;6;5;3;1,890890282;2;2;12;8;3;0;0;0;1;0;0;58,16225815;0
18;544;2;3,2;6;3;1;2;2001;7;5;590;0;0;600;0;0;0;0;250;0;0;380;110;0;870;0;380;80;1440;49;2;0;739,09;3;0;0;0;0;0;3;;;;;12,1;6;5;3;0,790802264;2;2;12;8;3;0;0;0;1;0;0;58,16225815;0
18;544;2;3,2;6;3;2;1;2001;4;0;560;670;0;0;0;10;0;0;180;20;0;430;0;0;270;50;1100;20;1440;44;1;0;739,09;3;0;0;0;0;0;1;;40;;40;9,1;4;3;2;2,021733718;1;1;12;8;3;1;0;0;0;0;0;58,16225815;0
18;544;2;3,2;6;3;2;2;2001;7;1;680;0;0;340;0;20;0;0;380;0;20;500;0;0;910;0;500;30;1440;44;1;0;739,09;3;0;0;0;0;0;1;;40;;40;9,1;4;3;2;0,842111424;1;1;12;8;3;1;0;0;0;0;0;58,16225815;0
18;544;2;3,2;6;3;3;1;2001;4;5;680;0;0;290;0;30;190;40;110;90;10;450;0;0;160;620;450;260;1490;18;2;0;739,09;3;0;0;0;0;0;2;;;;;14,1;8;6;4;2,053198775;1;1;2;8;3;0;0;0;0;0;0;58,16225815;0
18;544;2;3,2;6;3;3;2;2001;7;5;710;0;0;260;0;0;0;0;290;180;0;610;0;0;320;510;610;50;1490;18;2;0;739,09;3;0;0;0;0;0;2;;;;;14,1;8;6;4;0,854348915;1;1;2;8;3;0;0;0;0;0;0;58,16225815;0
18;566;1;3,2;4;2;1;2;2001;3;2;560;0;0;570;60;10;0;40;70;50;80;480;350;0;600;470;480;0;2450;40;2;0;739,09;2;2;1;0;0;0;1;;14;;14;12,7;6;5;3;0,672474847;2;1;12;8;4;0;1;0;1;0;0;775,7312012;385
21;334;1;9,8;6;1;1;1;2001;6;1;640;0;0;170;230;40;80;0;180;100;0;510;250;0;0;680;510;0;1440;37;2;0;;1;0;0;0;0;0;1;;42;6;48;4,1;2;1;1;1,002052831;1;2;1;7;1;0;1;0;0;0;0;367,1529846;381,0623474
21;334;1;9,8;6;1;1;2;2001;1;0;570;530;0;100;0;80;0;0;120;40;0;480;40;0;0;390;1010;0;1440;37;2;0;;1;0;0;0;0;0;1;;42;6;48;4,1;2;1;1;2,508144888;1;2;1;7;1;0;1;0;0;0;0;367,1529846;381,0623474
21;345;1;9,8;6;3;1;1;2000;5;5;630;0;0;440;0;0;0;0;370;0;0;580;480;0;380;0;580;0;1440;56;2;1;;2;0;0;0;0;0;3;;;;;14,1;8;6;4;5,300409484;2;2;12;7;2;0;0;0;0;0;0;128,1555328;0
21;345;1;9,8;6;3;1;2;2000;6;5;670;0;0;650;0;0;0;0;120;0;0;610;0;0;0;80;610;750;1440;56;2;1;;2;0;0;0;0;0;3;;;;;14,1;8;6;4;2,120313582;2;2;12;7;2;0;0;0;0;0;0;128,1555328;0
22;471;1;3,9;6;5;1;1;2001;6;1;570;0;0;250;0;200;0;120;230;70;0;500;690;150;150;150;500;0;1640;56;2;0;134,84;2;0;0;0;0;0;1;;25;;25;12,7;6;5;3;0,573164214;1;3;7;8;2;0;1;0;0;0;0;263,8784485;168,591217
22;482;2;3,9;6;5;1;1;2001;7;5;470;0;0;120;0;0;0;110;610;30;100;380;0;0;1060;10;380;0;1450;70;2;0;134,84;2;0;0;0;0;0;3;;;;;16;9;7;5;;1;3;2;8;2;0;0;0;1;0;0;154,1491394;0
22;482;2;3,9;6;5;1;2;2001;3;5;500;0;0;360;0;20;0;0;470;60;30;380;0;0;1060;20;380;0;1460;70;2;0;134,84;2;0;0;0;0;0;3;;;;;16;9;7;5;2,446913733;1;3;2;8;2;0;0;0;1;0;0;154,1491394;0
22;482;2;3,9;6;5;2;2;2001;3;0;490;600;0;0;0;0;80;0;110;160;0;450;320;0;10;60;1050;0;1440;40;2;0;134,84;2;0;0;0;0;0;1;;50;;50;5;2;1;1;2,445673531;1;1;2;8;2;0;0;1;0;0;0;154,1491394;0
22;517;3;3,9;1;2;1;1;2001;4;0;660;0;0;380;0;20;0;0;200;90;90;570;0;730;210;80;570;60;1650;27;2;0;134,84;2;2;1;1;1;0;1;;14;;14;12,6;6;5;3;2,423246985;1;1;12;8;4;0;0;0;1;0;0;195,3206482;134,615387
22;517;3;3,9;1;2;1;2;2001;6;0;400;80;0;360;0;90;0;0;400;110;0;310;0;670;490;130;390;370;2050;27;2;0;134,84;2;2;1;1;1;0;1;;14;;14;12,6;6;5;3;1,006497957;1;1;12;8;4;0;0;0;1;0;0;195,3206482;134,615387
